Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://nextprot.bio2rdf.org/sparql,X,nextprot.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://obo.bio2rdf.org/sparql,X,obo.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://omim.bio2rdf.org/sparql,X,omim.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://orphanet.bio2rdf.org/sparql,X,orphanet.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://pathwaycommons.bio2rdf.org/sparql,X,pathwaycommons.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pdb.bio2rdf.org/sparql,X,pdb.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pfam.bio2rdf.org/sparql,X,pfam.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pharmgkb.bio2rdf.org/sparql,X,pharmgkb.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://biopax.pharmgkb.bio2rdf.org/sparql,X,biopax.pharmgkb.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pid.bio2rdf.org/sparql,X,pid.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://prodom.bio2rdf.org/sparql,X,prodom.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://prosite.bio2rdf.org/sparql,X,prosite.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pubchem.bio2rdf.org/sparql,X,pubchem.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://pubmed.bio2rdf.org/sparql,X,pubmed.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://reactome.bio2rdf.org/sparql,X,reactome.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://rhea.bio2rdf.org/sparql,X,rhea.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://rn.bio2rdf.org/sparql,X,rn.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sabiork.bio2rdf.org/sparql,X,sabiork.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sgd.bio2rdf.org/sparql,X,sgd.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://sider.bio2rdf.org/sparql,X,sider.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://spike.bio2rdf.org/sparql,X,spike.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://taxonomy.bio2rdf.org/sparql,X,taxonomy.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://unists.bio2rdf.org/sparql,X,unists.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://wikipathways.bio2rdf.org/sparql,X,wikipathways.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://wormbase.bio2rdf.org/sparql,X,wormbase.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://collection.britishmuseum.org/sparql,X,collection.britishmuseum.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://caligraph.org/sparql,G,caligraph.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 500 SPARQL Request Failed,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://catalogus-professorum.org/sparql,X,catalogus-professorum.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://colinda.org/endpoint.php,G,colinda.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes Json,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,yes Json,error: 400 Bad Request,error: 400 Bad Request,-
http://data.colinda.org/endpoint.php,G,data.colinda.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes Json,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,yes Json,error: 400 Bad Request,error: 400 Bad Request,-
http://sparql.contextdatacloud.org,X,sparql.contextdatacloud.org,1.1 (inferred) Ttl,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://dbpedia.org/sparql,G,dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 500 SPARQL Request Failed,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://commons.dbpedia.org/sparql,X,commons.dbpedia.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://de.dbpedia.org/sparql,G,de.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://el.dbpedia.org/sparql,G,el.dbpedia.org,error 406,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,error: 400 Bad Request,error: 400 Bad Request,yes XML,error: 400 Bad Request,yes XML,-
http://es.dbpedia.org/sparql,G,es.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://eu.dbpedia.org/sparql,G,eu.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://fr.dbpedia.org/sparql,G,fr.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://ja.dbpedia.org/sparql,G,ja.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://live.dbpedia.org/sparql,G,live.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://nl.dbpedia.org/sparql,G,nl.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://pt.dbpedia.org/sparql,G,pt.dbpedia.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://wikidata.dbpedia.org/sparql,X,wikidata.dbpedia.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://wiktionary.dbpedia.org/sparql,X,wiktionary.dbpedia.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dbtune.org/jamendo/sparql,G,dbtune.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,no XML,error: 500 Internal Server Error,yes XML,no XML,yes XML,yes XML,yes XML,-
http://dbtune.org/bbc/peel/sparql,G,dbtune.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,no XML,error: 500 Internal Server Error,yes XML,no XML,yes XML,yes XML,yes XML,-
http://dbtune.org/musicbrainz/sparql,G,dbtune.org,1.0 (inferred),no: got XML,yes XML,no: got XML,yes Json,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://dbtune.org/magnatune/sparql,G,dbtune.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,no XML,error: 500 Internal Server Error,yes XML,no XML,yes XML,yes XML,yes XML,-
http://dbtune.org/classical/sparql,G,dbtune.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,no XML,error: 500 Internal Server Error,yes XML,no XML,yes XML,yes XML,yes XML,-
http://dbtune.org/myspace/sparql,X,dbtune.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://hcls.deri.org/sparql,X,hcls.deri.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://rdf.disgenet.org/sparql,X,rdf.disgenet.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://data.doremus.org/sparql,G,data.doremus.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.fundacionctic.org/sparql,X,data.fundacionctic.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://idi.fundacionctic.org/classifications_endpoint/eurovoc,X,idi.fundacionctic.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://host.geolink.org/sparql,G,host.geolink.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://lod.gesis.org/thesoz/sparql,X,lod.gesis.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://kaiko.getalp.org/sparql,G,kaiko.getalp.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://govwild.org/sparql,X,govwild.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://sparql.hegroup.org/sparql,G,sparql.hegroup.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://heritagedata.org/live/sparql,G,heritagedata.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,-
http://identifiers.org/services/sparql,X,identifiers.org,error 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,error: 403,-
http://sparql.kupkb.org/sparql,X,sparql.kupkb.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://omwn.linguistic-lod.org/sparql,X,omwn.linguistic-lod.org,error 404,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,error: 404 Not Found,error: 404 Not Found,error: 502 Proxy Error,error: 502 Proxy Error,error: 502 Proxy Error,-
http://linked-data.org/sparql,X,linked-data.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://eurostat.linked-statistics.org/sparql,X,eurostat.linked-statistics.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.linkedct.org/sparql,X,data.linkedct.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://data.linkededucation.org/request/lak-conference/sparql,X,data.linkededucation.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://data.linkededucation.org/request/ted/sparql,X,data.linkededucation.org,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://sparql.linkedfood.org,X,sparql.linkedfood.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://linkedgeodata.org/sparql,G,linkedgeodata.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 500 SPARQL Request Failed,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://data.linkedmdb.org/sparql,X,data.linkedmdb.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://lobid.org/sparql,X,lobid.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://ma-graph.org/sparql,G,ma-graph.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://agalpha.mathbiol.org/repositories/tcga,X,agalpha.mathbiol.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://vt.mo-ld.org/sparql,X,vt.mo-ld.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.msc2010.org,X,sparql.msc2010.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://rdf.muninn-project.org/sparql,G,rdf.muninn-project.org,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes Json,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,yes Json,error: 400 Bad Request,error: 400 Bad Request,-
http://rdf.myexperiment.org/sparql,X,rdf.myexperiment.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
